image_id,label,variety,age
103991.jpg,brown_spot,ADT45,70
101052.jpg,brown_spot,ADT45,70
110147.jpg,brown_spot,ADT45,70
100890.jpg,brown_spot,ADT45,70
103342.jpg,brown_spot,ADT45,70
101545.jpg,brown_spot,ADT45,55
103040.jpg,brown_spot,ADT45,70
101014.jpg,brown_spot,KarnatakaPonni,50
105921.jpg,brown_spot,ADT45,55
107871.jpg,brown_spot,ADT45,60
102067.jpg,brown_spot,ADT45,65
108897.jpg,brown_spot,ADT45,70
104580.jpg,brown_spot,ADT45,55
109202.jpg,brown_spot,ADT45,70
103495.jpg,brown_spot,ADT45,72
108565.jpg,brown_spot,ADT45,70
110004.jpg,brown_spot,KarnatakaPonni,75
102964.jpg,brown_spot,ADT45,55
103959.jpg,brown_spot,ADT45,50
104157.jpg,brown_spot,ADT45,55
104987.jpg,brown_spot,ADT45,65
104642.jpg,brown_spot,ADT45,72
101190.jpg,brown_spot,KarnatakaPonni,75
101072.jpg,brown_spot,ADT45,55
104554.jpg,brown_spot,KarnatakaPonni,75
101232.jpg,brown_spot,ADT45,70
101853.jpg,brown_spot,ADT45,68
105846.jpg,brown_spot,ADT45,55
101283.jpg,brown_spot,ADT45,72
107033.jpg,brown_spot,KarnatakaPonni,75
106670.jpg,brown_spot,ADT45,65
106080.jpg,brown_spot,ADT45,70
102956.jpg,brown_spot,ADT45,70
103687.jpg,brown_spot,ADT45,72
108119.jpg,brown_spot,ADT45,70
100229.jpg,brown_spot,ADT45,65
104024.jpg,brown_spot,ADT45,65
102320.jpg,brown_spot,ADT45,60
103476.jpg,brown_spot,ADT45,50
109943.jpg,brown_spot,ADT45,70
103903.jpg,brown_spot,ADT45,70
108087.jpg,brown_spot,ADT45,55
106796.jpg,brown_spot,ADT45,50
109980.jpg,brown_spot,ADT45,70
106006.jpg,brown_spot,ADT45,55
103446.jpg,brown_spot,ADT45,55
108201.jpg,brown_spot,ADT45,50
107690.jpg,brown_spot,ADT45,72
103338.jpg,brown_spot,ADT45,70
103482.jpg,brown_spot,ADT45,68
101282.jpg,brown_spot,ADT45,55
106497.jpg,brown_spot,ADT45,55
100078.jpg,brown_spot,ADT45,70
105214.jpg,brown_spot,ADT45,70
102939.jpg,brown_spot,ADT45,72
106424.jpg,brown_spot,ADT45,70
109224.jpg,brown_spot,ADT45,70
105583.jpg,brown_spot,ADT45,72
101011.jpg,brown_spot,ADT45,55
107462.jpg,brown_spot,ADT45,72
109636.jpg,brown_spot,ADT45,55
106576.jpg,brown_spot,KarnatakaPonni,70
103778.jpg,brown_spot,ADT45,72
107805.jpg,brown_spot,Zonal,55
110047.jpg,brown_spot,ADT45,67
105989.jpg,brown_spot,ADT45,45
110229.jpg,brown_spot,ADT45,70
103569.jpg,brown_spot,ADT45,72
101002.jpg,brown_spot,ADT45,70
109816.jpg,brown_spot,ADT45,70
109323.jpg,brown_spot,ADT45,70
107688.jpg,brown_spot,ADT45,65
107535.jpg,brown_spot,KarnatakaPonni,75
100736.jpg,brown_spot,ADT45,72
106320.jpg,brown_spot,ADT45,72
109648.jpg,brown_spot,ADT45,60
109763.jpg,brown_spot,ADT45,70
101195.jpg,brown_spot,ADT45,65
108721.jpg,brown_spot,ADT45,67
101635.jpg,brown_spot,ADT45,70
104913.jpg,brown_spot,ADT45,65
107189.jpg,brown_spot,KarnatakaPonni,75
103084.jpg,brown_spot,ADT45,55
108187.jpg,brown_spot,ADT45,55
110163.jpg,brown_spot,KarnatakaPonni,75
110298.jpg,brown_spot,ADT45,70
104511.jpg,brown_spot,ADT45,72
109734.jpg,brown_spot,ADT45,72
104243.jpg,brown_spot,ADT45,70
103050.jpg,brown_spot,ADT45,70
104574.jpg,brown_spot,ADT45,72
103683.jpg,brown_spot,ADT45,65
103719.jpg,brown_spot,ADT45,55
106403.jpg,brown_spot,ADT45,70
107932.jpg,brown_spot,ADT45,55
105668.jpg,brown_spot,ADT45,72
105890.jpg,brown_spot,ADT45,50
100916.jpg,brown_spot,ADT45,72
103965.jpg,brown_spot,ADT45,70
105281.jpg,brown_spot,ADT45,70
110388.jpg,brown_spot,ADT45,70
101533.jpg,brown_spot,ADT45,70
105243.jpg,brown_spot,ADT45,70
105609.jpg,brown_spot,ADT45,68
104862.jpg,brown_spot,ADT45,70
110299.jpg,brown_spot,ADT45,70
107923.jpg,brown_spot,ADT45,72
108096.jpg,brown_spot,ADT45,45
104943.jpg,brown_spot,KarnatakaPonni,50
103898.jpg,brown_spot,ADT45,72
102932.jpg,brown_spot,ADT45,55
101338.jpg,brown_spot,ADT45,66
100836.jpg,brown_spot,ADT45,50
100054.jpg,brown_spot,ADT45,70
109840.jpg,brown_spot,ADT45,55
107776.jpg,brown_spot,KarnatakaPonni,75
107230.jpg,brown_spot,ADT45,55
105126.jpg,brown_spot,ADT45,67
106045.jpg,brown_spot,KarnatakaPonni,75
103518.jpg,brown_spot,ADT45,72
104247.jpg,brown_spot,ADT45,70
101713.jpg,brown_spot,ADT45,72
108077.jpg,brown_spot,ADT45,68
105385.jpg,brown_spot,ADT45,68
105176.jpg,brown_spot,ADT45,67
107221.jpg,brown_spot,ADT45,50
109235.jpg,brown_spot,ADT45,55
104984.jpg,brown_spot,ADT45,65
107469.jpg,brown_spot,ADT45,50
103104.jpg,brown_spot,ADT45,55
109907.jpg,brown_spot,ADT45,72
101376.jpg,brown_spot,ADT45,70
110144.jpg,brown_spot,ADT45,55
104054.jpg,brown_spot,ADT45,70
108430.jpg,brown_spot,ADT45,70
107972.jpg,brown_spot,Zonal,55
107295.jpg,brown_spot,ADT45,55
108975.jpg,brown_spot,ADT45,70
110038.jpg,brown_spot,ADT45,68
100255.jpg,brown_spot,ADT45,72
104772.jpg,brown_spot,ADT45,70
101456.jpg,brown_spot,ADT45,72
100451.jpg,brown_spot,ADT45,70
102489.jpg,brown_spot,KarnatakaPonni,75
110240.jpg,brown_spot,ADT45,45
100093.jpg,brown_spot,ADT45,68
109448.jpg,brown_spot,ADT45,70
102400.jpg,brown_spot,KarnatakaPonni,75
107539.jpg,brown_spot,ADT45,72
108311.jpg,brown_spot,ADT45,72
106596.jpg,brown_spot,ADT45,55
107142.jpg,brown_spot,ADT45,72
109845.jpg,brown_spot,ADT45,72
106115.jpg,brown_spot,ADT45,68
102644.jpg,brown_spot,ADT45,68
105698.jpg,brown_spot,ADT45,60
101273.jpg,brown_spot,ADT45,45
105631.jpg,brown_spot,ADT45,72
105868.jpg,brown_spot,ADT45,70
109378.jpg,brown_spot,ADT45,55
102191.jpg,brown_spot,ADT45,70
106421.jpg,brown_spot,KarnatakaPonni,50
108745.jpg,brown_spot,ADT45,72
100511.jpg,brown_spot,ADT45,70
100320.jpg,brown_spot,ADT45,50
102641.jpg,brown_spot,ADT45,70
105427.jpg,brown_spot,ADT45,72
101674.jpg,brown_spot,ADT45,55
105771.jpg,brown_spot,ADT45,70
105353.jpg,brown_spot,ADT45,70
102063.jpg,brown_spot,ADT45,50
106617.jpg,brown_spot,ADT45,55
100690.jpg,brown_spot,ADT45,55
108140.jpg,brown_spot,ADT45,72
105952.jpg,brown_spot,KarnatakaPonni,50
105422.jpg,brown_spot,ADT45,70
102296.jpg,brown_spot,ADT45,60
102646.jpg,brown_spot,ADT45,70
105170.jpg,brown_spot,ADT45,66
104930.jpg,brown_spot,KarnatakaPonni,75
105194.jpg,brown_spot,ADT45,70
101121.jpg,brown_spot,ADT45,70
104322.jpg,brown_spot,ADT45,70
103294.jpg,brown_spot,ADT45,72
110128.jpg,brown_spot,ADT45,55
105873.jpg,brown_spot,ADT45,55
105479.jpg,brown_spot,KarnatakaPonni,75
102812.jpg,brown_spot,ADT45,68
104519.jpg,brown_spot,ADT45,70
106158.jpg,brown_spot,ADT45,45
103095.jpg,brown_spot,KarnatakaPonni,75
108823.jpg,brown_spot,ADT45,72
106248.jpg,brown_spot,KarnatakaPonni,50
102506.jpg,brown_spot,KarnatakaPonni,75
104989.jpg,brown_spot,ADT45,70
102942.jpg,brown_spot,ADT45,45
102419.jpg,brown_spot,KarnatakaPonni,75
104167.jpg,brown_spot,ADT45,70
106894.jpg,brown_spot,ADT45,70
100695.jpg,brown_spot,ADT45,50
104597.jpg,brown_spot,ADT45,70
104625.jpg,brown_spot,ADT45,72
105585.jpg,brown_spot,ADT45,65
100566.jpg,brown_spot,ADT45,70
106885.jpg,brown_spot,ADT45,70
103123.jpg,brown_spot,ADT45,45
104067.jpg,brown_spot,ADT45,72
109194.jpg,brown_spot,ADT45,65
105296.jpg,brown_spot,ADT45,70
110177.jpg,brown_spot,ADT45,55
106780.jpg,brown_spot,ADT45,55
108820.jpg,brown_spot,ADT45,50
107438.jpg,brown_spot,ADT45,70
108770.jpg,brown_spot,ADT45,55
103621.jpg,brown_spot,ADT45,55
109213.jpg,brown_spot,ADT45,70
101859.jpg,brown_spot,ADT45,55
100067.jpg,brown_spot,ADT45,72
107589.jpg,brown_spot,ADT45,65
104627.jpg,brown_spot,ADT45,50
109810.jpg,brown_spot,ADT45,70
105966.jpg,brown_spot,KarnatakaPonni,75
103809.jpg,brown_spot,KarnatakaPonni,75
106321.jpg,brown_spot,ADT45,65
100863.jpg,brown_spot,ADT45,45
109247.jpg,brown_spot,ADT45,70
104671.jpg,brown_spot,ADT45,70
109141.jpg,brown_spot,Ponni,67
109284.jpg,brown_spot,ADT45,70
105949.jpg,brown_spot,ADT45,70
108116.jpg,brown_spot,ADT45,65
100866.jpg,brown_spot,ADT45,68
109553.jpg,brown_spot,ADT45,70
101280.jpg,brown_spot,ADT45,70
108287.jpg,brown_spot,ADT45,68
100302.jpg,brown_spot,ADT45,70
107511.jpg,brown_spot,ADT45,45
108295.jpg,brown_spot,ADT45,72
108168.jpg,brown_spot,ADT45,70
107088.jpg,brown_spot,ADT45,70
104709.jpg,brown_spot,ADT45,72
109112.jpg,brown_spot,ADT45,55
102917.jpg,brown_spot,ADT45,50
109053.jpg,brown_spot,ADT45,70
109694.jpg,brown_spot,ADT45,55
107288.jpg,brown_spot,ADT45,70
102465.jpg,brown_spot,KarnatakaPonni,75
100009.jpg,brown_spot,KarnatakaPonni,75
102559.jpg,brown_spot,KarnatakaPonni,50
101839.jpg,brown_spot,ADT45,65
109765.jpg,brown_spot,ADT45,70
102661.jpg,brown_spot,KarnatakaPonni,75
103670.jpg,brown_spot,ADT45,65
102596.jpg,brown_spot,ADT45,45
100384.jpg,brown_spot,ADT45,65
104002.jpg,brown_spot,ADT45,70
105620.jpg,brown_spot,ADT45,70
107433.jpg,brown_spot,ADT45,68
100041.jpg,brown_spot,ADT45,72
106476.jpg,brown_spot,ADT45,70
103193.jpg,brown_spot,ADT45,70
107396.jpg,brown_spot,ADT45,72
104972.jpg,brown_spot,ADT45,70
107849.jpg,brown_spot,ADT45,45
102447.jpg,brown_spot,ADT45,72
108464.jpg,brown_spot,ADT45,55
107653.jpg,brown_spot,ADT45,45
102030.jpg,brown_spot,ADT45,70
104640.jpg,brown_spot,KarnatakaPonni,50
109273.jpg,brown_spot,ADT45,45
104876.jpg,brown_spot,KarnatakaPonni,50
106846.jpg,brown_spot,ADT45,70
106890.jpg,brown_spot,ADT45,55
103235.jpg,brown_spot,Ponni,67
108808.jpg,brown_spot,ADT45,70
100410.jpg,brown_spot,ADT45,72
101855.jpg,brown_spot,ADT45,65
103787.jpg,brown_spot,ADT45,45
105649.jpg,brown_spot,ADT45,70
103415.jpg,brown_spot,ADT45,72
109585.jpg,brown_spot,ADT45,72
104033.jpg,brown_spot,ADT45,70
106515.jpg,brown_spot,KarnatakaPonni,75
107804.jpg,brown_spot,ADT45,50
104201.jpg,brown_spot,ADT45,72
110371.jpg,brown_spot,ADT45,66
100208.jpg,brown_spot,KarnatakaPonni,75
104014.jpg,brown_spot,ADT45,70
100864.jpg,brown_spot,ADT45,72
109686.jpg,brown_spot,ADT45,70
102494.jpg,brown_spot,ADT45,70
103334.jpg,brown_spot,ADT45,72
108318.jpg,brown_spot,ADT45,72
106962.jpg,brown_spot,ADT45,50
107250.jpg,brown_spot,Zonal,55
102992.jpg,brown_spot,ADT45,72
102589.jpg,brown_spot,KarnatakaPonni,75
108691.jpg,brown_spot,ADT45,70
108985.jpg,brown_spot,ADT45,60
105270.jpg,brown_spot,ADT45,65
109161.jpg,brown_spot,ADT45,45
100528.jpg,brown_spot,ADT45,65
103595.jpg,brown_spot,ADT45,66
104923.jpg,brown_spot,ADT45,66
104274.jpg,brown_spot,ADT45,72
105491.jpg,brown_spot,ADT45,72
108664.jpg,brown_spot,ADT45,66
101153.jpg,brown_spot,ADT45,70
101436.jpg,brown_spot,ADT45,50
105163.jpg,brown_spot,ADT45,70
104558.jpg,brown_spot,ADT45,55
109259.jpg,brown_spot,ADT45,60
100785.jpg,brown_spot,ADT45,72
103154.jpg,brown_spot,ADT45,55
102476.jpg,brown_spot,ADT45,65
105551.jpg,brown_spot,ADT45,70
108301.jpg,brown_spot,ADT45,55
102109.jpg,brown_spot,ADT45,72
103995.jpg,brown_spot,ADT45,70
105638.jpg,brown_spot,ADT45,55
110034.jpg,brown_spot,ADT45,72
101339.jpg,brown_spot,ADT45,72
101703.jpg,brown_spot,ADT45,70
109405.jpg,brown_spot,ADT45,70
106671.jpg,brown_spot,ADT45,55
102786.jpg,brown_spot,ADT45,68
104104.jpg,brown_spot,ADT45,70
105590.jpg,brown_spot,ADT45,67
106868.jpg,brown_spot,ADT45,70
106725.jpg,brown_spot,ADT45,55
107075.jpg,brown_spot,KarnatakaPonni,70
102348.jpg,brown_spot,ADT45,55
106071.jpg,brown_spot,ADT45,70
105970.jpg,brown_spot,ADT45,72
102527.jpg,brown_spot,ADT45,55
107762.jpg,brown_spot,ADT45,65
109726.jpg,brown_spot,KarnatakaPonni,75
100820.jpg,brown_spot,ADT45,70
107941.jpg,brown_spot,ADT45,55
101446.jpg,brown_spot,ADT45,70
107874.jpg,brown_spot,Ponni,67
101255.jpg,brown_spot,ADT45,70
103750.jpg,brown_spot,ADT45,55
108243.jpg,brown_spot,ADT45,70
102732.jpg,brown_spot,ADT45,45
105182.jpg,brown_spot,ADT45,70
107133.jpg,brown_spot,ADT45,45
110020.jpg,brown_spot,ADT45,70
107701.jpg,brown_spot,ADT45,70
106312.jpg,brown_spot,ADT45,68
107821.jpg,brown_spot,ADT45,72
106157.jpg,brown_spot,ADT45,70
106810.jpg,brown_spot,KarnatakaPonni,50
100368.jpg,brown_spot,ADT45,70
109398.jpg,brown_spot,ADT45,65
101523.jpg,brown_spot,ADT45,72
103601.jpg,brown_spot,ADT45,68
110157.jpg,brown_spot,ADT45,55
101332.jpg,brown_spot,Zonal,55
106774.jpg,brown_spot,ADT45,72
100361.jpg,brown_spot,ADT45,70
100574.jpg,brown_spot,ADT45,72
103489.jpg,brown_spot,ADT45,55
106676.jpg,brown_spot,KarnatakaPonni,75
107591.jpg,brown_spot,ADT45,72
108865.jpg,brown_spot,ADT45,72
102405.jpg,brown_spot,ADT45,55
102264.jpg,brown_spot,ADT45,72
101372.jpg,brown_spot,ADT45,72
102961.jpg,brown_spot,ADT45,70
100028.jpg,brown_spot,ADT45,70
100907.jpg,brown_spot,ADT45,67
108658.jpg,brown_spot,ADT45,65
104493.jpg,brown_spot,ADT45,70
100871.jpg,brown_spot,ADT45,72
100832.jpg,brown_spot,ADT45,70
101478.jpg,brown_spot,Ponni,67
108132.jpg,brown_spot,ADT45,70
100232.jpg,brown_spot,ADT45,72
103892.jpg,brown_spot,ADT45,55
102470.jpg,brown_spot,ADT45,70
107413.jpg,brown_spot,ADT45,70
104932.jpg,brown_spot,ADT45,70
105474.jpg,brown_spot,Zonal,55
100656.jpg,brown_spot,ADT45,55
103155.jpg,brown_spot,ADT45,55
102123.jpg,brown_spot,ADT45,45
102744.jpg,brown_spot,KarnatakaPonni,75
101762.jpg,brown_spot,ADT45,72
100562.jpg,brown_spot,ADT45,72
104954.jpg,brown_spot,ADT45,68
106090.jpg,brown_spot,ADT45,70
101601.jpg,brown_spot,ADT45,72
109835.jpg,brown_spot,ADT45,55
103279.jpg,brown_spot,ADT45,68
104093.jpg,brown_spot,ADT45,72
106111.jpg,brown_spot,KarnatakaPonni,75
105859.jpg,brown_spot,ADT45,55
103838.jpg,brown_spot,ADT45,45
109420.jpg,brown_spot,KarnatakaPonni,70
100266.jpg,brown_spot,ADT45,55
107795.jpg,brown_spot,ADT45,45
106289.jpg,brown_spot,ADT45,66
109001.jpg,brown_spot,ADT45,60
104689.jpg,brown_spot,Ponni,67
102266.jpg,brown_spot,ADT45,70
105387.jpg,brown_spot,ADT45,70
106259.jpg,brown_spot,ADT45,72
109026.jpg,brown_spot,ADT45,55
103884.jpg,brown_spot,ADT45,45
107898.jpg,brown_spot,KarnatakaPonni,50
107986.jpg,brown_spot,ADT45,72
100275.jpg,brown_spot,ADT45,65
101224.jpg,brown_spot,Ponni,67
109576.jpg,brown_spot,ADT45,45
110309.jpg,brown_spot,ADT45,72
101214.jpg,brown_spot,ADT45,50
100897.jpg,brown_spot,ADT45,45
103726.jpg,brown_spot,ADT45,72
105245.jpg,brown_spot,ADT45,72
109523.jpg,brown_spot,KarnatakaPonni,50
102303.jpg,brown_spot,KarnatakaPonni,50
106948.jpg,brown_spot,ADT45,72
107740.jpg,brown_spot,ADT45,45
101795.jpg,brown_spot,ADT45,55
101265.jpg,brown_spot,ADT45,55
101110.jpg,brown_spot,KarnatakaPonni,75
104675.jpg,brown_spot,ADT45,60
103037.jpg,brown_spot,ADT45,55
108235.jpg,brown_spot,ADT45,72
104040.jpg,brown_spot,ADT45,55
102827.jpg,brown_spot,ADT45,70
100939.jpg,brown_spot,ADT45,70
106483.jpg,brown_spot,ADT45,66
100001.jpg,brown_spot,ADT45,70
107229.jpg,brown_spot,ADT45,70
105968.jpg,brown_spot,ADT45,70
110216.jpg,brown_spot,ADT45,70
107022.jpg,brown_spot,ADT45,72
105516.jpg,brown_spot,KarnatakaPonni,70
102415.jpg,brown_spot,ADT45,68
107017.jpg,brown_spot,ADT45,72
102203.jpg,brown_spot,KarnatakaPonni,75
109412.jpg,brown_spot,ADT45,72
104004.jpg,brown_spot,ADT45,70
102077.jpg,brown_spot,ADT45,55
104888.jpg,brown_spot,ADT45,55
103714.jpg,brown_spot,KarnatakaPonni,75
109492.jpg,brown_spot,KarnatakaPonni,75
103584.jpg,brown_spot,ADT45,70
107687.jpg,brown_spot,ADT45,70
107093.jpg,brown_spot,KarnatakaPonni,75
104373.jpg,brown_spot,ADT45,50
108319.jpg,brown_spot,ADT45,66
101318.jpg,brown_spot,ADT45,45
107005.jpg,brown_spot,ADT45,55
102459.jpg,brown_spot,KarnatakaPonni,75
107616.jpg,brown_spot,ADT45,72
108998.jpg,brown_spot,ADT45,72
100730.jpg,brown_spot,ADT45,70
107202.jpg,brown_spot,ADT45,50
102857.jpg,brown_spot,ADT45,70
101722.jpg,brown_spot,ADT45,70
100971.jpg,brown_spot,ADT45,70
104962.jpg,brown_spot,ADT45,70
104817.jpg,brown_spot,ADT45,70
102695.jpg,brown_spot,ADT45,65
106156.jpg,brown_spot,ADT45,70
104257.jpg,brown_spot,ADT45,72
108627.jpg,brown_spot,KarnatakaPonni,75
109095.jpg,brown_spot,ADT45,72
107654.jpg,brown_spot,KarnatakaPonni,75
102231.jpg,brown_spot,KarnatakaPonni,75
107320.jpg,brown_spot,KarnatakaPonni,75
101710.jpg,brown_spot,ADT45,70
101457.jpg,brown_spot,ADT45,45
105787.jpg,brown_spot,ADT45,55
106682.jpg,brown_spot,ADT45,72
101614.jpg,brown_spot,KarnatakaPonni,70
107492.jpg,brown_spot,ADT45,55
100470.jpg,brown_spot,ADT45,70
100393.jpg,brown_spot,ADT45,65
109949.jpg,brown_spot,KarnatakaPonni,75
100683.jpg,brown_spot,KarnatakaPonni,75
100489.jpg,brown_spot,ADT45,72
108237.jpg,brown_spot,ADT45,70
100486.jpg,brown_spot,ADT45,50
109750.jpg,brown_spot,ADT45,65
109941.jpg,brown_spot,KarnatakaPonni,70
102533.jpg,brown_spot,ADT45,70
109376.jpg,brown_spot,ADT45,70
102060.jpg,brown_spot,ADT45,70
100213.jpg,brown_spot,ADT45,72
107668.jpg,brown_spot,ADT45,55
107040.jpg,brown_spot,KarnatakaPonni,75
108807.jpg,brown_spot,ADT45,70
104762.jpg,brown_spot,ADT45,55
106367.jpg,brown_spot,ADT45,66
100160.jpg,brown_spot,ADT45,70
110211.jpg,brown_spot,ADT45,55
100343.jpg,brown_spot,ADT45,55
108290.jpg,brown_spot,ADT45,65
109641.jpg,brown_spot,ADT45,55
108879.jpg,brown_spot,ADT45,70
104541.jpg,brown_spot,ADT45,50
108816.jpg,brown_spot,ADT45,55
100269.jpg,brown_spot,ADT45,55
103231.jpg,brown_spot,ADT45,55
100854.jpg,brown_spot,ADT45,70
104204.jpg,brown_spot,ADT45,70
108932.jpg,brown_spot,ADT45,70
100702.jpg,brown_spot,ADT45,72
105897.jpg,brown_spot,ADT45,72
106482.jpg,brown_spot,ADT45,55
101386.jpg,brown_spot,KarnatakaPonni,75
103560.jpg,brown_spot,ADT45,65
101689.jpg,brown_spot,ADT45,70
100380.jpg,brown_spot,ADT45,70
105969.jpg,brown_spot,ADT45,72
107531.jpg,brown_spot,ADT45,68
101639.jpg,brown_spot,ADT45,70
104852.jpg,brown_spot,ADT45,70
107624.jpg,brown_spot,ADT45,45
110110.jpg,brown_spot,ADT45,50
107699.jpg,brown_spot,ADT45,55
107453.jpg,brown_spot,ADT45,70
105637.jpg,brown_spot,KarnatakaPonni,75
102959.jpg,brown_spot,ADT45,68
102859.jpg,brown_spot,ADT45,55
104212.jpg,brown_spot,ADT45,72
107126.jpg,brown_spot,ADT45,50
106660.jpg,brown_spot,ADT45,65
104750.jpg,brown_spot,ADT45,72
108006.jpg,brown_spot,ADT45,55
108661.jpg,brown_spot,ADT45,70
100329.jpg,brown_spot,ADT45,72
109204.jpg,brown_spot,ADT45,70
100710.jpg,brown_spot,ADT45,65
104786.jpg,brown_spot,ADT45,50
108365.jpg,brown_spot,ADT45,66
109552.jpg,brown_spot,ADT45,68
104522.jpg,brown_spot,ADT45,70
106030.jpg,brown_spot,ADT45,70
110141.jpg,brown_spot,ADT45,72
105885.jpg,brown_spot,ADT45,68
102431.jpg,brown_spot,ADT45,55
108838.jpg,brown_spot,ADT45,72
110094.jpg,brown_spot,ADT45,66
103640.jpg,brown_spot,ADT45,70
101407.jpg,brown_spot,ADT45,72
101691.jpg,brown_spot,ADT45,55
103498.jpg,brown_spot,ADT45,50
104011.jpg,brown_spot,ADT45,45
101599.jpg,brown_spot,ADT45,65
105399.jpg,brown_spot,Ponni,67
103069.jpg,brown_spot,ADT45,72
108156.jpg,brown_spot,KarnatakaPonni,75
109419.jpg,brown_spot,ADT45,45
108214.jpg,brown_spot,KarnatakaPonni,75
107270.jpg,brown_spot,ADT45,70
100567.jpg,brown_spot,ADT45,55
104350.jpg,brown_spot,ADT45,72
101896.jpg,brown_spot,ADT45,55
104165.jpg,brown_spot,ADT45,70
109435.jpg,brown_spot,Zonal,55
109627.jpg,brown_spot,ADT45,70
107948.jpg,brown_spot,ADT45,70
100185.jpg,brown_spot,ADT45,55
103610.jpg,brown_spot,ADT45,70
108713.jpg,brown_spot,ADT45,55
104129.jpg,brown_spot,ADT45,70
100906.jpg,brown_spot,Ponni,67
100895.jpg,brown_spot,ADT45,55
105244.jpg,brown_spot,ADT45,66
109863.jpg,brown_spot,ADT45,68
110340.jpg,brown_spot,ADT45,66
110202.jpg,brown_spot,ADT45,50
101373.jpg,brown_spot,ADT45,70
105344.jpg,brown_spot,ADT45,72
100815.jpg,brown_spot,ADT45,68
105643.jpg,brown_spot,ADT45,55
100518.jpg,brown_spot,ADT45,72
100354.jpg,brown_spot,KarnatakaPonni,75
101095.jpg,brown_spot,ADT45,70
100062.jpg,brown_spot,ADT45,72
108573.jpg,brown_spot,ADT45,45
109028.jpg,brown_spot,ADT45,72
101411.jpg,brown_spot,ADT45,72
106336.jpg,brown_spot,ADT45,55
104603.jpg,brown_spot,ADT45,70
108356.jpg,brown_spot,ADT45,70
104886.jpg,brown_spot,ADT45,72
100838.jpg,brown_spot,ADT45,72
109698.jpg,brown_spot,ADT45,50
109837.jpg,brown_spot,ADT45,55
104686.jpg,brown_spot,ADT45,70
109258.jpg,brown_spot,ADT45,70
103343.jpg,brown_spot,ADT45,70
