image_id,label,variety,age
104486.jpg,tungro,ADT45,45
105910.jpg,tungro,ADT45,60
105188.jpg,tungro,ADT45,57
100100.jpg,tungro,ADT45,70
101759.jpg,tungro,ADT45,60
105756.jpg,tungro,ADT45,60
102035.jpg,tungro,Ponni,55
106902.jpg,tungro,ADT45,67
102492.jpg,tungro,ADT45,60
108626.jpg,tungro,ADT45,45
102820.jpg,tungro,ADT45,60
102583.jpg,tungro,ADT45,60
103315.jpg,tungro,ADT45,60
107911.jpg,tungro,ADT45,57
107383.jpg,tungro,ADT45,45
107325.jpg,tungro,ADT45,60
108492.jpg,tungro,ADT45,72
103442.jpg,tungro,ADT45,57
107705.jpg,tungro,ADT45,70
106516.jpg,tungro,ADT45,60
110375.jpg,tungro,ADT45,70
108818.jpg,tungro,ADT45,60
102974.jpg,tungro,ADT45,60
105793.jpg,tungro,ADT45,55
103227.jpg,tungro,ADT45,70
101449.jpg,tungro,ADT45,60
108895.jpg,tungro,ADT45,72
100021.jpg,tungro,ADT45,60
107957.jpg,tungro,ADT45,60
106603.jpg,tungro,ADT45,70
107174.jpg,tungro,ADT45,72
104527.jpg,tungro,ADT45,70
108024.jpg,tungro,ADT45,60
105311.jpg,tungro,ADT45,72
107449.jpg,tungro,AtchayaPonni,57
105804.jpg,tungro,AtchayaPonni,50
102484.jpg,tungro,ADT45,60
110273.jpg,tungro,ADT45,72
104220.jpg,tungro,ADT45,72
105518.jpg,tungro,ADT45,55
105471.jpg,tungro,ADT45,70
103281.jpg,tungro,ADT45,67
103655.jpg,tungro,ADT45,70
102523.jpg,tungro,ADT45,70
100639.jpg,tungro,ADT45,45
103147.jpg,tungro,ADT45,70
109071.jpg,tungro,ADT45,60
109587.jpg,tungro,Surya,45
107607.jpg,tungro,Zonal,55
102401.jpg,tungro,ADT45,60
103085.jpg,tungro,ADT45,67
100723.jpg,tungro,ADT45,60
102417.jpg,tungro,ADT45,72
106918.jpg,tungro,ADT45,60
108489.jpg,tungro,ADT45,70
107606.jpg,tungro,ADT45,70
100207.jpg,tungro,ADT45,45
104565.jpg,tungro,ADT45,70
104716.jpg,tungro,ADT45,60
105124.jpg,tungro,ADT45,60
103403.jpg,tungro,AtchayaPonni,57
101389.jpg,tungro,Ponni,55
104672.jpg,tungro,ADT45,70
104711.jpg,tungro,ADT45,60
108330.jpg,tungro,ADT45,70
106818.jpg,tungro,ADT45,60
102895.jpg,tungro,ADT45,60
105928.jpg,tungro,ADT45,72
104016.jpg,tungro,ADT45,60
108453.jpg,tungro,ADT45,60
105769.jpg,tungro,ADT45,60
101454.jpg,tungro,ADT45,70
104296.jpg,tungro,ADT45,60
101279.jpg,tungro,ADT45,70
109501.jpg,tungro,ADT45,72
102664.jpg,tungro,ADT45,60
107857.jpg,tungro,ADT45,72
105172.jpg,tungro,ADT45,60
103469.jpg,tungro,ADT45,70
104376.jpg,tungro,ADT45,60
107782.jpg,tungro,ADT45,72
108983.jpg,tungro,ADT45,70
109908.jpg,tungro,ADT45,60
104031.jpg,tungro,ADT45,70
102982.jpg,tungro,ADT45,60
102879.jpg,tungro,ADT45,60
107285.jpg,tungro,ADT45,70
109086.jpg,tungro,ADT45,45
103108.jpg,tungro,ADT45,60
105112.jpg,tungro,ADT45,70
103364.jpg,tungro,ADT45,70
101585.jpg,tungro,ADT45,70
107086.jpg,tungro,ADT45,70
100968.jpg,tungro,ADT45,67
108990.jpg,tungro,ADT45,60
103089.jpg,tungro,ADT45,70
100163.jpg,tungro,ADT45,60
101301.jpg,tungro,ADT45,72
107015.jpg,tungro,AtchayaPonni,57
107962.jpg,tungro,ADT45,57
108155.jpg,tungro,ADT45,60
100371.jpg,tungro,Onthanel,70
109555.jpg,tungro,Ponni,55
109986.jpg,tungro,ADT45,70
102846.jpg,tungro,ADT45,70
110358.jpg,tungro,ADT45,60
107737.jpg,tungro,ADT45,60
103396.jpg,tungro,ADT45,60
106125.jpg,tungro,ADT45,60
106842.jpg,tungro,ADT45,65
104611.jpg,tungro,ADT45,72
108310.jpg,tungro,ADT45,60
102907.jpg,tungro,ADT45,70
101431.jpg,tungro,ADT45,60
104922.jpg,tungro,ADT45,67
100461.jpg,tungro,ADT45,60
109653.jpg,tungro,ADT45,70
101460.jpg,tungro,ADT45,70
100357.jpg,tungro,ADT45,70
106897.jpg,tungro,ADT45,72
108602.jpg,tungro,ADT45,65
100238.jpg,tungro,ADT45,45
104234.jpg,tungro,ADT45,72
105275.jpg,tungro,Onthanel,70
106991.jpg,tungro,Onthanel,70
101785.jpg,tungro,ADT45,72
107964.jpg,tungro,ADT45,67
106875.jpg,tungro,ADT45,72
100014.jpg,tungro,ADT45,72
105718.jpg,tungro,ADT45,45
103517.jpg,tungro,ADT45,70
101532.jpg,tungro,ADT45,72
100905.jpg,tungro,ADT45,70
100389.jpg,tungro,ADT45,57
104917.jpg,tungro,ADT45,67
109350.jpg,tungro,ADT45,70
108035.jpg,tungro,ADT45,60
103259.jpg,tungro,ADT45,45
106258.jpg,tungro,ADT45,70
104914.jpg,tungro,ADT45,65
106879.jpg,tungro,ADT45,72
104655.jpg,tungro,ADT45,70
108261.jpg,tungro,ADT45,70
100535.jpg,tungro,ADT45,67
101832.jpg,tungro,ADT45,70
108423.jpg,tungro,ADT45,72
104843.jpg,tungro,ADT45,70
104663.jpg,tungro,ADT45,60
101206.jpg,tungro,ADT45,45
103788.jpg,tungro,ADT45,60
105748.jpg,tungro,ADT45,60
107136.jpg,tungro,Zonal,55
105514.jpg,tungro,ADT45,60
107242.jpg,tungro,ADT45,70
102426.jpg,tungro,ADT45,60
103451.jpg,tungro,ADT45,57
104118.jpg,tungro,ADT45,45
107169.jpg,tungro,ADT45,72
100855.jpg,tungro,ADT45,60
109016.jpg,tungro,ADT45,70
107672.jpg,tungro,ADT45,60
102632.jpg,tungro,ADT45,60
103220.jpg,tungro,ADT45,72
105883.jpg,tungro,ADT45,72
102985.jpg,tungro,ADT45,70
109982.jpg,tungro,ADT45,60
106026.jpg,tungro,ADT45,60
101325.jpg,tungro,ADT45,72
103170.jpg,tungro,Surya,45
101227.jpg,tungro,ADT45,70
102449.jpg,tungro,AtchayaPonni,50
103644.jpg,tungro,ADT45,70
100204.jpg,tungro,ADT45,45
105160.jpg,tungro,ADT45,67
109527.jpg,tungro,ADT45,60
107404.jpg,tungro,ADT45,72
105982.jpg,tungro,ADT45,60
102507.jpg,tungro,Zonal,55
102886.jpg,tungro,ADT45,60
102977.jpg,tungro,ADT45,60
104488.jpg,tungro,AtchayaPonni,57
104579.jpg,tungro,ADT45,70
100607.jpg,tungro,ADT45,72
105573.jpg,tungro,ADT45,67
102663.jpg,tungro,ADT45,45
107089.jpg,tungro,ADT45,60
110199.jpg,tungro,AtchayaPonni,50
108139.jpg,tungro,ADT45,72
109431.jpg,tungro,ADT45,70
110220.jpg,tungro,ADT45,70
110321.jpg,tungro,ADT45,57
105563.jpg,tungro,ADT45,45
101778.jpg,tungro,ADT45,67
103588.jpg,tungro,ADT45,60
108510.jpg,tungro,ADT45,45
100287.jpg,tungro,ADT45,70
103654.jpg,tungro,ADT45,60
107399.jpg,tungro,ADT45,60
100980.jpg,tungro,ADT45,70
110182.jpg,tungro,ADT45,45
105005.jpg,tungro,ADT45,60
100786.jpg,tungro,ADT45,67
106719.jpg,tungro,ADT45,72
103948.jpg,tungro,ADT45,70
105615.jpg,tungro,ADT45,60
100713.jpg,tungro,ADT45,57
104561.jpg,tungro,ADT45,72
108917.jpg,tungro,ADT45,70
101632.jpg,tungro,Onthanel,70
109114.jpg,tungro,ADT45,70
100488.jpg,tungro,ADT45,45
109169.jpg,tungro,ADT45,60
101477.jpg,tungro,ADT45,60
105799.jpg,tungro,ADT45,60
101843.jpg,tungro,ADT45,57
100468.jpg,tungro,ADT45,45
108659.jpg,tungro,ADT45,70
103573.jpg,tungro,ADT45,72
106704.jpg,tungro,ADT45,60
104828.jpg,tungro,ADT45,70
109163.jpg,tungro,AtchayaPonni,50
108755.jpg,tungro,ADT45,70
106878.jpg,tungro,ADT45,60
106986.jpg,tungro,ADT45,60
107042.jpg,tungro,ADT45,60
103413.jpg,tungro,ADT45,45
105808.jpg,tungro,ADT45,72
106913.jpg,tungro,ADT45,65
103570.jpg,tungro,ADT45,60
106042.jpg,tungro,ADT45,67
106116.jpg,tungro,ADT45,70
103646.jpg,tungro,ADT45,70
104229.jpg,tungro,ADT45,70
104631.jpg,tungro,ADT45,72
109609.jpg,tungro,ADT45,45
102757.jpg,tungro,ADT45,45
105973.jpg,tungro,ADT45,72
107931.jpg,tungro,ADT45,70
101036.jpg,tungro,Ponni,45
106723.jpg,tungro,AtchayaPonni,50
110381.jpg,tungro,Zonal,55
105437.jpg,tungro,ADT45,72
106409.jpg,tungro,ADT45,45
104424.jpg,tungro,ADT45,70
107217.jpg,tungro,ADT45,60
103239.jpg,tungro,Ponni,55
104717.jpg,tungro,ADT45,70
107191.jpg,tungro,ADT45,70
102122.jpg,tungro,ADT45,60
108128.jpg,tungro,ADT45,50
106734.jpg,tungro,Zonal,55
108007.jpg,tungro,ADT45,60
109557.jpg,tungro,ADT45,70
109918.jpg,tungro,ADT45,60
105098.jpg,tungro,ADT45,70
101911.jpg,tungro,ADT45,70
106657.jpg,tungro,ADT45,45
101363.jpg,tungro,ADT45,67
104116.jpg,tungro,ADT45,60
106174.jpg,tungro,ADT45,70
100016.jpg,tungro,ADT45,60
110308.jpg,tungro,Ponni,45
107989.jpg,tungro,ADT45,70
100811.jpg,tungro,ADT45,72
104085.jpg,tungro,ADT45,60
103252.jpg,tungro,ADT45,60
110324.jpg,tungro,ADT45,60
107706.jpg,tungro,ADT45,70
105077.jpg,tungro,ADT45,70
108836.jpg,tungro,ADT45,67
105881.jpg,tungro,ADT45,60
103729.jpg,tungro,ADT45,72
100317.jpg,tungro,ADT45,57
109167.jpg,tungro,ADT45,45
109617.jpg,tungro,AtchayaPonni,57
106386.jpg,tungro,ADT45,67
101106.jpg,tungro,ADT45,70
101640.jpg,tungro,Ponni,45
103561.jpg,tungro,ADT45,67
101437.jpg,tungro,AtchayaPonni,50
107408.jpg,tungro,ADT45,70
107884.jpg,tungro,ADT45,60
109723.jpg,tungro,ADT45,45
106287.jpg,tungro,ADT45,67
103166.jpg,tungro,ADT45,60
104384.jpg,tungro,ADT45,60
107641.jpg,tungro,ADT45,70
104179.jpg,tungro,ADT45,55
105314.jpg,tungro,ADT45,70
108204.jpg,tungro,AtchayaPonni,50
102263.jpg,tungro,ADT45,70
103888.jpg,tungro,ADT45,60
109006.jpg,tungro,ADT45,60
101251.jpg,tungro,ADT45,70
103538.jpg,tungro,ADT45,60
101230.jpg,tungro,ADT45,60
103983.jpg,tungro,ADT45,60
100440.jpg,tungro,ADT45,60
100846.jpg,tungro,ADT45,60
105276.jpg,tungro,ADT45,70
109936.jpg,tungro,ADT45,45
104059.jpg,tungro,ADT45,57
102636.jpg,tungro,ADT45,60
110365.jpg,tungro,ADT45,70
101507.jpg,tungro,ADT45,60
106500.jpg,tungro,ADT45,72
107258.jpg,tungro,ADT45,60
106200.jpg,tungro,ADT45,67
104082.jpg,tungro,ADT45,72
103594.jpg,tungro,AtchayaPonni,50
107769.jpg,tungro,ADT45,72
106691.jpg,tungro,ADT45,70
107376.jpg,tungro,ADT45,72
105117.jpg,tungro,ADT45,70
105042.jpg,tungro,ADT45,60
110115.jpg,tungro,ADT45,70
100999.jpg,tungro,ADT45,70
109447.jpg,tungro,ADT45,72
108103.jpg,tungro,ADT45,70
100990.jpg,tungro,ADT45,60
100311.jpg,tungro,Ponni,45
109626.jpg,tungro,ADT45,70
102633.jpg,tungro,ADT45,60
102734.jpg,tungro,ADT45,70
103351.jpg,tungro,ADT45,70
104422.jpg,tungro,ADT45,70
108933.jpg,tungro,ADT45,72
101039.jpg,tungro,ADT45,70
106764.jpg,tungro,ADT45,70
106359.jpg,tungro,ADT45,70
102387.jpg,tungro,ADT45,60
109356.jpg,tungro,AtchayaPonni,50
105760.jpg,tungro,ADT45,60
100102.jpg,tungro,Ponni,45
102655.jpg,tungro,ADT45,70
109260.jpg,tungro,ADT45,72
101662.jpg,tungro,ADT45,70
106435.jpg,tungro,ADT45,70
104307.jpg,tungro,ADT45,70
108534.jpg,tungro,ADT45,60
100557.jpg,tungro,ADT45,57
103106.jpg,tungro,ADT45,60
110104.jpg,tungro,ADT45,70
103160.jpg,tungro,ADT45,60
100457.jpg,tungro,ADT45,70
104194.jpg,tungro,ADT45,70
106257.jpg,tungro,AtchayaPonni,57
104333.jpg,tungro,ADT45,45
106970.jpg,tungro,ADT45,70
101349.jpg,tungro,ADT45,60
103039.jpg,tungro,ADT45,72
104094.jpg,tungro,ADT45,60
109371.jpg,tungro,ADT45,70
103841.jpg,tungro,ADT45,70
108052.jpg,tungro,ADT45,60
108283.jpg,tungro,ADT45,45
103988.jpg,tungro,ADT45,60
106504.jpg,tungro,ADT45,70
108027.jpg,tungro,ADT45,60
109872.jpg,tungro,ADT45,60
103713.jpg,tungro,ADT45,67
106716.jpg,tungro,ADT45,72
102619.jpg,tungro,ADT45,67
105330.jpg,tungro,ADT45,65
110108.jpg,tungro,ADT45,60
104305.jpg,tungro,ADT45,60
106594.jpg,tungro,ADT45,70
108042.jpg,tungro,ADT45,60
101275.jpg,tungro,ADT45,70
108651.jpg,tungro,ADT45,65
102894.jpg,tungro,ADT45,72
108643.jpg,tungro,ADT45,60
102790.jpg,tungro,ADT45,70
106727.jpg,tungro,ADT45,70
108925.jpg,tungro,ADT45,70
109257.jpg,tungro,ADT45,60
109278.jpg,tungro,ADT45,72
106219.jpg,tungro,ADT45,60
102860.jpg,tungro,ADT45,45
106101.jpg,tungro,ADT45,70
107811.jpg,tungro,Zonal,55
103158.jpg,tungro,ADT45,70
109406.jpg,tungro,AtchayaPonni,50
103582.jpg,tungro,ADT45,45
104027.jpg,tungro,ADT45,70
101453.jpg,tungro,ADT45,70
110114.jpg,tungro,ADT45,57
100661.jpg,tungro,ADT45,67
104867.jpg,tungro,ADT45,60
107914.jpg,tungro,ADT45,60
101442.jpg,tungro,ADT45,70
107746.jpg,tungro,ADT45,60
100464.jpg,tungro,ADT45,45
105752.jpg,tungro,ADT45,60
102255.jpg,tungro,ADT45,45
102845.jpg,tungro,ADT45,72
110297.jpg,tungro,ADT45,60
107694.jpg,tungro,ADT45,70
100689.jpg,tungro,ADT45,70
104683.jpg,tungro,ADT45,70
100374.jpg,tungro,ADT45,60
102014.jpg,tungro,ADT45,67
106337.jpg,tungro,ADT45,60
100342.jpg,tungro,ADT45,70
102311.jpg,tungro,ADT45,70
108798.jpg,tungro,ADT45,65
100886.jpg,tungro,ADT45,72
101084.jpg,tungro,ADT45,70
104236.jpg,tungro,ADT45,45
104360.jpg,tungro,ADT45,57
100949.jpg,tungro,ADT45,70
105654.jpg,tungro,ADT45,65
102774.jpg,tungro,ADT45,57
104871.jpg,tungro,ADT45,60
104773.jpg,tungro,ADT45,70
108080.jpg,tungro,ADT45,57
102104.jpg,tungro,ADT45,67
101953.jpg,tungro,ADT45,45
100294.jpg,tungro,ADT45,70
101540.jpg,tungro,ADT45,70
100717.jpg,tungro,ADT45,70
102392.jpg,tungro,ADT45,60
109425.jpg,tungro,ADT45,60
107355.jpg,tungro,ADT45,65
103863.jpg,tungro,ADT45,70
100134.jpg,tungro,ADT45,65
104562.jpg,tungro,ADT45,72
110245.jpg,tungro,Zonal,55
109379.jpg,tungro,ADT45,60
101369.jpg,tungro,ADT45,70
109279.jpg,tungro,ADT45,70
101495.jpg,tungro,ADT45,45
104495.jpg,tungro,ADT45,65
109924.jpg,tungro,ADT45,70
102995.jpg,tungro,ADT45,60
105189.jpg,tungro,ADT45,70
101087.jpg,tungro,ADT45,60
103609.jpg,tungro,ADT45,60
107087.jpg,tungro,ADT45,72
106985.jpg,tungro,Ponni,45
101379.jpg,tungro,ADT45,70
104658.jpg,tungro,ADT45,72
105575.jpg,tungro,ADT45,72
100098.jpg,tungro,ADT45,60
100829.jpg,tungro,ADT45,70
102273.jpg,tungro,ADT45,60
108542.jpg,tungro,AtchayaPonni,57
106199.jpg,tungro,ADT45,72
106303.jpg,tungro,Zonal,55
101951.jpg,tungro,ADT45,72
104785.jpg,tungro,ADT45,45
108278.jpg,tungro,AtchayaPonni,50
105197.jpg,tungro,ADT45,45
109430.jpg,tungro,ADT45,67
104266.jpg,tungro,ADT45,70
103562.jpg,tungro,ADT45,72
104039.jpg,tungro,ADT45,72
102821.jpg,tungro,ADT45,60
110332.jpg,tungro,ADT45,60
105930.jpg,tungro,ADT45,57
106773.jpg,tungro,ADT45,60
100834.jpg,tungro,Ponni,45
105731.jpg,tungro,ADT45,70
102684.jpg,tungro,ADT45,72
107586.jpg,tungro,ADT45,67
107387.jpg,tungro,ADT45,60
100660.jpg,tungro,ADT45,60
104287.jpg,tungro,ADT45,60
105901.jpg,tungro,ADT45,72
104145.jpg,tungro,ADT45,70
108794.jpg,tungro,ADT45,60
107860.jpg,tungro,ADT45,60
101445.jpg,tungro,ADT45,70
107008.jpg,tungro,ADT45,45
107638.jpg,tungro,Ponni,45
106851.jpg,tungro,ADT45,70
103223.jpg,tungro,ADT45,70
107553.jpg,tungro,ADT45,70
108702.jpg,tungro,ADT45,70
108357.jpg,tungro,ADT45,60
102073.jpg,tungro,ADT45,65
105934.jpg,tungro,ADT45,70
103985.jpg,tungro,ADT45,67
107255.jpg,tungro,ADT45,70
109662.jpg,tungro,ADT45,72
102324.jpg,tungro,ADT45,70
104970.jpg,tungro,ADT45,70
107754.jpg,tungro,ADT45,65
104133.jpg,tungro,ADT45,70
109538.jpg,tungro,AtchayaPonni,50
108182.jpg,tungro,ADT45,60
107125.jpg,tungro,ADT45,60
109791.jpg,tungro,ADT45,70
106799.jpg,tungro,ADT45,60
103416.jpg,tungro,ADT45,70
109895.jpg,tungro,Ponni,45
106508.jpg,tungro,ADT45,60
104246.jpg,tungro,ADT45,60
103511.jpg,tungro,ADT45,72
109497.jpg,tungro,ADT45,45
107930.jpg,tungro,ADT45,70
109384.jpg,tungro,ADT45,70
105680.jpg,tungro,ADT45,60
106650.jpg,tungro,ADT45,60
103409.jpg,tungro,ADT45,60
104710.jpg,tungro,ADT45,60
106355.jpg,tungro,ADT45,67
110058.jpg,tungro,ADT45,60
101421.jpg,tungro,ADT45,60
105223.jpg,tungro,ADT45,70
100435.jpg,tungro,Ponni,45
102398.jpg,tungro,ADT45,60
108734.jpg,tungro,ADT45,45
103777.jpg,tungro,ADT45,60
107839.jpg,tungro,ADT45,72
104645.jpg,tungro,ADT45,60
104406.jpg,tungro,ADT45,67
102993.jpg,tungro,ADT45,70
107748.jpg,tungro,ADT45,45
106168.jpg,tungro,ADT45,60
106749.jpg,tungro,ADT45,60
100910.jpg,tungro,ADT45,45
101364.jpg,tungro,ADT45,67
101877.jpg,tungro,ADT45,60
108393.jpg,tungro,ADT45,70
108197.jpg,tungro,ADT45,60
102770.jpg,tungro,ADT45,72
107253.jpg,tungro,Zonal,55
107588.jpg,tungro,AtchayaPonni,57
108194.jpg,tungro,ADT45,60
107268.jpg,tungro,AtchayaPonni,50
104830.jpg,tungro,AtchayaPonni,57
104949.jpg,tungro,ADT45,72
102333.jpg,tungro,ADT45,60
107575.jpg,tungro,ADT45,60
109660.jpg,tungro,ADT45,60
102456.jpg,tungro,ADT45,60
101357.jpg,tungro,ADT45,70
105599.jpg,tungro,ADT45,60
106438.jpg,tungro,ADT45,60
106968.jpg,tungro,ADT45,45
100712.jpg,tungro,ADT45,70
104861.jpg,tungro,ADT45,70
102883.jpg,tungro,AtchayaPonni,50
105135.jpg,tungro,ADT45,67
109827.jpg,tungro,ADT45,72
104200.jpg,tungro,ADT45,70
106635.jpg,tungro,ADT45,45
106778.jpg,tungro,ADT45,70
103114.jpg,tungro,ADT45,70
100769.jpg,tungro,ADT45,70
106407.jpg,tungro,Ponni,55
104652.jpg,tungro,ADT45,70
107640.jpg,tungro,ADT45,60
105372.jpg,tungro,ADT45,60
104869.jpg,tungro,Ponni,45
107967.jpg,tungro,ADT45,70
104769.jpg,tungro,ADT45,60
102788.jpg,tungro,ADT45,45
105617.jpg,tungro,Onthanel,70
102019.jpg,tungro,ADT45,72
106803.jpg,tungro,ADT45,45
107980.jpg,tungro,ADT45,70
104026.jpg,tungro,ADT45,67
101842.jpg,tungro,ADT45,70
101330.jpg,tungro,ADT45,70
109892.jpg,tungro,ADT45,60
109577.jpg,tungro,ADT45,60
107357.jpg,tungro,ADT45,60
106389.jpg,tungro,ADT45,45
109692.jpg,tungro,ADT45,72
100113.jpg,tungro,ADT45,72
103121.jpg,tungro,ADT45,45
109058.jpg,tungro,ADT45,60
100339.jpg,tungro,ADT45,45
109571.jpg,tungro,ADT45,72
109404.jpg,tungro,ADT45,70
106788.jpg,tungro,ADT45,72
109600.jpg,tungro,ADT45,55
105670.jpg,tungro,ADT45,65
103790.jpg,tungro,ADT45,70
106214.jpg,tungro,ADT45,60
109101.jpg,tungro,ADT45,72
101390.jpg,tungro,ADT45,60
103133.jpg,tungro,ADT45,70
107568.jpg,tungro,ADT45,70
104766.jpg,tungro,ADT45,70
110010.jpg,tungro,ADT45,67
100763.jpg,tungro,ADT45,67
108776.jpg,tungro,ADT45,60
103929.jpg,tungro,ADT45,60
102531.jpg,tungro,ADT45,65
109711.jpg,tungro,ADT45,70
109737.jpg,tungro,ADT45,70
106574.jpg,tungro,ADT45,72
100569.jpg,tungro,ADT45,70
105493.jpg,tungro,ADT45,72
107801.jpg,tungro,ADT45,50
104367.jpg,tungro,ADT45,60
101137.jpg,tungro,ADT45,70
104354.jpg,tungro,ADT45,45
106724.jpg,tungro,ADT45,70
107793.jpg,tungro,ADT45,70
101895.jpg,tungro,ADT45,70
101815.jpg,tungro,ADT45,70
105449.jpg,tungro,ADT45,72
103770.jpg,tungro,ADT45,55
106672.jpg,tungro,ADT45,70
108072.jpg,tungro,ADT45,72
106454.jpg,tungro,ADT45,70
107711.jpg,tungro,ADT45,67
107885.jpg,tungro,ADT45,57
106132.jpg,tungro,ADT45,72
107349.jpg,tungro,ADT45,45
106445.jpg,tungro,ADT45,70
101739.jpg,tungro,Ponni,45
100270.jpg,tungro,ADT45,70
104381.jpg,tungro,ADT45,57
101037.jpg,tungro,ADT45,72
105892.jpg,tungro,ADT45,72
103023.jpg,tungro,ADT45,70
101243.jpg,tungro,ADT45,70
108165.jpg,tungro,ADT45,60
100830.jpg,tungro,ADT45,72
105430.jpg,tungro,ADT45,72
102037.jpg,tungro,ADT45,72
102540.jpg,tungro,ADT45,70
107764.jpg,tungro,ADT45,60
104738.jpg,tungro,ADT45,45
106669.jpg,tungro,ADT45,70
107625.jpg,tungro,AtchayaPonni,57
101726.jpg,tungro,ADT45,45
107542.jpg,tungro,ADT45,70
105058.jpg,tungro,ADT45,70
101358.jpg,tungro,ADT45,60
101008.jpg,tungro,ADT45,70
107204.jpg,tungro,ADT45,45
100057.jpg,tungro,ADT45,65
109110.jpg,tungro,ADT45,45
110052.jpg,tungro,ADT45,60
106605.jpg,tungro,ADT45,70
103493.jpg,tungro,ADT45,70
105469.jpg,tungro,AtchayaPonni,57
102027.jpg,tungro,ADT45,60
104297.jpg,tungro,ADT45,70
108060.jpg,tungro,ADT45,70
108648.jpg,tungro,ADT45,70
109069.jpg,tungro,ADT45,60
106211.jpg,tungro,ADT45,72
107721.jpg,tungro,ADT45,70
101978.jpg,tungro,ADT45,57
101259.jpg,tungro,ADT45,60
107049.jpg,tungro,Surya,45
109264.jpg,tungro,ADT45,60
108856.jpg,tungro,ADT45,67
109122.jpg,tungro,ADT45,45
109436.jpg,tungro,ADT45,50
