image_path,age_scaled
train_images\dead_heart\105998.jpg,0.6657690586220464
train_images\downy_mildew\104193.jpg,-0.4503258694948567
train_images\blast\108331.jpg,0.10772159456359487
train_images\brown_spot\105800.jpg,0.6657690586220464
train_images\brown_spot\108346.jpg,0.8889880442454271
train_images\normal\108226.jpg,0.6657690586220464
train_images\dead_heart\100859.jpg,0.8889880442454271
train_images\blast\110235.jpg,-1.0083733335533083
train_images\blast\100312.jpg,-1.0083733335533083
train_images\bacterial_panicle_blight\105033.jpg,1.223816522680498
train_images\hispa\108085.jpg,0.10772159456359487
train_images\blast\109732.jpg,0.6657690586220464
train_images\tungro\104120.jpg,-2.1244682616702115
train_images\hispa\105792.jpg,0.6657690586220464
train_images\blast\110258.jpg,-2.1244682616702115
train_images\brown_spot\101224.jpg,0.3309405801869755
train_images\bacterial_leaf_blight\104800.jpg,-2.1244682616702115
train_images\bacterial_leaf_blight\109304.jpg,0.10772159456359487
train_images\dead_heart\100874.jpg,0.8889880442454271
train_images\brown_spot\110309.jpg,0.8889880442454271
train_images\normal\104028.jpg,-0.7851543479299277
train_images\hispa\107347.jpg,0.6657690586220464
train_images\hispa\108853.jpg,0.10772159456359487
train_images\hispa\109227.jpg,0.10772159456359487
train_images\bacterial_leaf_blight\101798.jpg,-1.0083733335533083
train_images\blast\108025.jpg,-1.0083733335533083
train_images\dead_heart\100551.jpg,0.6657690586220464
train_images\normal\102994.jpg,-0.7851543479299277
train_images\blast\100948.jpg,1.4470355083038786
train_images\normal\105523.jpg,-0.4503258694948567
train_images\bacterial_leaf_streak\102290.jpg,0.6657690586220464
train_images\downy_mildew\109643.jpg,-0.4503258694948567
train_images\normal\101412.jpg,-0.4503258694948567
train_images\bacterial_leaf_streak\100178.jpg,-1.56642079761176
train_images\blast\104617.jpg,0.6657690586220464
train_images\blast\106940.jpg,-0.22710688387147607
train_images\blast\110170.jpg,0.6657690586220464
train_images\dead_heart\108009.jpg,0.6657690586220464
train_images\tungro\106303.jpg,-1.0083733335533083
train_images\blast\106909.jpg,0.6657690586220464
train_images\tungro\102037.jpg,0.8889880442454271
train_images\dead_heart\104417.jpg,0.6657690586220464
train_images\blast\104314.jpg,0.3309405801869755
train_images\dead_heart\108296.jpg,0.6657690586220464
train_images\blast\107953.jpg,-2.1244682616702115
train_images\dead_heart\101344.jpg,0.6657690586220464
train_images\downy_mildew\107422.jpg,-0.4503258694948567
train_images\blast\107900.jpg,0.6657690586220464
train_images\downy_mildew\102423.jpg,0.6657690586220464
train_images\normal\103137.jpg,-0.7851543479299277
train_images\downy_mildew\105348.jpg,0.21933108737528517
train_images\bacterial_panicle_blight\104223.jpg,1.7818639867389496
train_images\blast\110024.jpg,-1.56642079761176
train_images\hispa\106452.jpg,0.4425500729986658
train_images\dead_heart\104036.jpg,0.3309405801869755
train_images\dead_heart\102360.jpg,1.7818639867389496
train_images\blast\103819.jpg,-2.1244682616702115
train_images\tungro\105797.jpg,-0.4503258694948567
train_images\dead_heart\101546.jpg,1.4470355083038786
train_images\blast\100758.jpg,-2.1244682616702115
train_images\dead_heart\102556.jpg,0.6657690586220464
train_images\dead_heart\105767.jpg,0.8889880442454271
train_images\dead_heart\103027.jpg,0.6657690586220464
train_images\normal\103803.jpg,0.6657690586220464
train_images\hispa\110159.jpg,-2.1244682616702115
train_images\brown_spot\108235.jpg,0.8889880442454271
train_images\brown_spot\102956.jpg,0.6657690586220464
train_images\blast\100373.jpg,-2.1244682616702115
train_images\dead_heart\103581.jpg,0.8889880442454271
train_images\blast\105246.jpg,1.223816522680498
train_images\blast\108066.jpg,0.6657690586220464
train_images\dead_heart\106925.jpg,0.6657690586220464
train_images\blast\103029.jpg,1.223816522680498
train_images\dead_heart\107417.jpg,0.6657690586220464
train_images\dead_heart\110072.jpg,0.3309405801869755
train_images\bacterial_leaf_blight\101473.jpg,0.8889880442454271
train_images\dead_heart\106971.jpg,0.3309405801869755
train_images\blast\106059.jpg,1.223816522680498
train_images\hispa\103605.jpg,-1.0083733335533083
train_images\normal\102930.jpg,-0.4503258694948567
train_images\hispa\110393.jpg,-0.4503258694948567
train_images\bacterial_leaf_streak\102159.jpg,-1.56642079761176
train_images\hispa\101005.jpg,0.10772159456359487
train_images\brown_spot\109576.jpg,-2.1244682616702115
train_images\hispa\108266.jpg,0.10772159456359487
train_images\normal\106327.jpg,0.3309405801869755
train_images\bacterial_leaf_streak\110112.jpg,-1.56642079761176
train_images\downy_mildew\109688.jpg,0.4425500729986658
train_images\hispa\104050.jpg,0.10772159456359487
train_images\hispa\108122.jpg,-1.56642079761176
train_images\bacterial_leaf_blight\102323.jpg,0.8889880442454271
train_images\tungro\101778.jpg,0.3309405801869755
train_images\tungro\106891.jpg,0.6657690586220464
train_images\dead_heart\107722.jpg,1.7818639867389496
train_images\normal\104542.jpg,-1.56642079761176
train_images\blast\100197.jpg,1.223816522680498
train_images\hispa\108645.jpg,0.8889880442454271
train_images\normal\105510.jpg,-0.4503258694948567
train_images\bacterial_leaf_streak\103275.jpg,0.6657690586220464
train_images\tungro\109581.jpg,0.6657690586220464
train_images\tungro\104861.jpg,0.6657690586220464
train_images\hispa\108288.jpg,-0.4503258694948567
train_images\hispa\101189.jpg,0.10772159456359487
train_images\tungro\101357.jpg,0.6657690586220464
train_images\brown_spot\101339.jpg,0.8889880442454271
train_images\downy_mildew\100517.jpg,-1.56642079761176
train_images\tungro\104376.jpg,-0.4503258694948567
train_images\normal\108709.jpg,-0.4503258694948567
train_images\bacterial_leaf_streak\103079.jpg,-0.4503258694948567
train_images\normal\104784.jpg,-0.4503258694948567
train_images\tungro\107529.jpg,-2.1244682616702115
train_images\tungro\104354.jpg,-2.1244682616702115
train_images\dead_heart\100698.jpg,0.6657690586220464
train_images\normal\101166.jpg,-0.4503258694948567
train_images\blast\104835.jpg,1.223816522680498
train_images\downy_mildew\100038.jpg,-0.4503258694948567
train_images\downy_mildew\108968.jpg,-2.1244682616702115
train_images\dead_heart\102307.jpg,0.6657690586220464
train_images\tungro\106884.jpg,0.8889880442454271
train_images\hispa\105043.jpg,0.4425500729986658
train_images\tungro\100471.jpg,0.6657690586220464
train_images\blast\110385.jpg,0.6657690586220464
train_images\tungro\104561.jpg,0.8889880442454271
train_images\tungro\100328.jpg,-0.4503258694948567
train_images\blast\100778.jpg,1.223816522680498
train_images\blast\109658.jpg,1.223816522680498
train_images\tungro\102982.jpg,-0.4503258694948567
train_images\blast\101286.jpg,-1.0083733335533083
train_images\normal\104961.jpg,-0.4503258694948567
train_images\blast\110307.jpg,1.223816522680498
train_images\brown_spot\104157.jpg,-1.0083733335533083
train_images\brown_spot\104580.jpg,-1.0083733335533083
train_images\dead_heart\100558.jpg,0.6657690586220464
train_images\blast\103289.jpg,-2.1244682616702115
train_images\brown_spot\104597.jpg,0.6657690586220464
train_images\dead_heart\109449.jpg,0.3309405801869755
train_images\hispa\109935.jpg,0.8889880442454271
train_images\blast\105405.jpg,1.223816522680498
train_images\tungro\105437.jpg,0.8889880442454271
train_images\dead_heart\110097.jpg,0.6657690586220464
train_images\dead_heart\107431.jpg,0.6657690586220464
train_images\bacterial_leaf_blight\108005.jpg,-1.9012492760468307
train_images\blast\103812.jpg,-0.4503258694948567
train_images\dead_heart\103541.jpg,1.7818639867389496
train_images\bacterial_panicle_blight\104216.jpg,0.3309405801869755
train_images\tungro\103281.jpg,0.3309405801869755
train_images\tungro\104085.jpg,-0.4503258694948567
train_images\tungro\109600.jpg,-1.0083733335533083
train_images\blast\108742.jpg,0.6657690586220464
train_images\dead_heart\107621.jpg,0.6657690586220464
train_images\bacterial_panicle_blight\109955.jpg,1.7818639867389496
train_images\bacterial_leaf_blight\105522.jpg,-1.9012492760468307
train_images\bacterial_leaf_streak\107409.jpg,0.6657690586220464
train_images\hispa\105367.jpg,0.6657690586220464
train_images\normal\100044.jpg,-0.4503258694948567
train_images\dead_heart\102460.jpg,0.10772159456359487
train_images\hispa\101402.jpg,-2.1244682616702115
train_images\dead_heart\110036.jpg,0.6657690586220464
train_images\blast\104457.jpg,1.223816522680498
train_images\blast\101308.jpg,-1.56642079761176
train_images\hispa\105577.jpg,-2.1244682616702115
train_images\downy_mildew\107855.jpg,0.4425500729986658
train_images\dead_heart\109748.jpg,0.6657690586220464
train_images\tungro\108389.jpg,0.8889880442454271
train_images\normal\107725.jpg,-0.4503258694948567
train_images\hispa\101025.jpg,0.6657690586220464
train_images\brown_spot\100528.jpg,0.10772159456359487
train_images\dead_heart\107580.jpg,1.7818639867389496
train_images\brown_spot\108318.jpg,0.8889880442454271
train_images\downy_mildew\104790.jpg,-0.4503258694948567
train_images\dead_heart\104383.jpg,1.223816522680498
train_images\dead_heart\105165.jpg,0.10772159456359487
train_images\bacterial_leaf_streak\107219.jpg,0.6657690586220464
train_images\dead_heart\105085.jpg,0.8889880442454271
train_images\normal\100729.jpg,-0.4503258694948567
train_images\blast\105458.jpg,0.6657690586220464
train_images\blast\109046.jpg,-1.56642079761176
train_images\tungro\105599.jpg,-0.4503258694948567
train_images\downy_mildew\100037.jpg,-1.56642079761176
train_images\dead_heart\102914.jpg,0.6657690586220464
train_images\dead_heart\103063.jpg,0.6657690586220464
train_images\dead_heart\103624.jpg,1.223816522680498
train_images\blast\107781.jpg,-2.1244682616702115
train_images\dead_heart\100209.jpg,1.7818639867389496
train_images\blast\109293.jpg,-1.56642079761176
train_images\normal\110197.jpg,0.8889880442454271
train_images\brown_spot\100832.jpg,0.6657690586220464
train_images\dead_heart\105260.jpg,0.6657690586220464
train_images\normal\100691.jpg,-0.4503258694948567
train_images\normal\108114.jpg,0.6657690586220464
train_images\downy_mildew\105860.jpg,-1.0083733335533083
train_images\blast\110009.jpg,1.223816522680498
train_images\hispa\108568.jpg,-1.0083733335533083
train_images\normal\106447.jpg,-0.4503258694948567
train_images\normal\103556.jpg,-1.56642079761176
train_images\blast\104139.jpg,-1.0083733335533083
train_images\brown_spot\102857.jpg,0.6657690586220464
train_images\normal\108935.jpg,0.6657690586220464
train_images\blast\104965.jpg,1.223816522680498
train_images\dead_heart\102134.jpg,0.6657690586220464
train_images\tungro\106707.jpg,0.6657690586220464
train_images\downy_mildew\107571.jpg,-1.56642079761176
train_images\brown_spot\105668.jpg,0.8889880442454271
train_images\tungro\102860.jpg,-2.1244682616702115
train_images\dead_heart\104740.jpg,1.223816522680498
train_images\normal\107593.jpg,0.6657690586220464
train_images\blast\107339.jpg,-1.0083733335533083
train_images\blast\105666.jpg,-0.4503258694948567
train_images\bacterial_leaf_blight\108974.jpg,-1.9012492760468307
train_images\dead_heart\108001.jpg,0.6657690586220464
train_images\downy_mildew\102508.jpg,0.6657690586220464
train_images\normal\110255.jpg,0.6657690586220464
train_images\dead_heart\101065.jpg,0.6657690586220464
train_images\dead_heart\104131.jpg,1.7818639867389496
train_images\hispa\100881.jpg,0.10772159456359487
train_images\tungro\103766.jpg,0.3309405801869755
train_images\dead_heart\110188.jpg,0.6657690586220464
train_images\downy_mildew\103008.jpg,0.6657690586220464
train_images\normal\102691.jpg,-0.4503258694948567
train_images\bacterial_panicle_blight\105646.jpg,1.7818639867389496
train_images\brown_spot\104984.jpg,0.10772159456359487
train_images\bacterial_leaf_streak\100593.jpg,-1.0083733335533083
train_images\tungro\100129.jpg,-2.1244682616702115
train_images\downy_mildew\102461.jpg,0.6657690586220464
train_images\bacterial_leaf_blight\103177.jpg,0.6657690586220464
train_images\blast\100396.jpg,0.6657690586220464
train_images\bacterial_panicle_blight\104102.jpg,0.6657690586220464
train_images\normal\105841.jpg,0.3309405801869755
train_images\bacterial_leaf_blight\101849.jpg,-0.4503258694948567
train_images\tungro\104200.jpg,0.6657690586220464
train_images\blast\109505.jpg,1.223816522680498
train_images\tungro\106991.jpg,0.6657690586220464
train_images\hispa\108927.jpg,0.10772159456359487
train_images\hispa\100775.jpg,-0.7851543479299277
train_images\tungro\101482.jpg,0.6657690586220464
train_images\brown_spot\101601.jpg,0.8889880442454271
train_images\normal\100943.jpg,-0.4503258694948567
train_images\normal\103328.jpg,-0.4503258694948567
train_images\bacterial_panicle_blight\108708.jpg,1.7818639867389496
train_images\downy_mildew\101240.jpg,0.6657690586220464
train_images\blast\103604.jpg,-1.56642079761176
train_images\brown_spot\100486.jpg,-1.56642079761176
train_images\blast\101594.jpg,0.6657690586220464
train_images\blast\101054.jpg,1.223816522680498
train_images\hispa\107716.jpg,-1.0083733335533083
train_images\blast\109281.jpg,1.223816522680498
train_images\downy_mildew\103775.jpg,0.6657690586220464
train_images\downy_mildew\102882.jpg,-0.4503258694948567
train_images\blast\100521.jpg,0.6657690586220464
train_images\normal\102552.jpg,0.6657690586220464
train_images\normal\110028.jpg,0.6657690586220464
train_images\hispa\100946.jpg,-0.4503258694948567
train_images\tungro\104830.jpg,-0.7851543479299277
train_images\downy_mildew\106188.jpg,0.6657690586220464
train_images\brown_spot\104257.jpg,0.8889880442454271
train_images\brown_spot\107804.jpg,-1.56642079761176
train_images\normal\108571.jpg,-0.4503258694948567
train_images\normal\102534.jpg,-1.56642079761176
train_images\downy_mildew\108406.jpg,-1.0083733335533083
train_images\bacterial_panicle_blight\104636.jpg,0.3309405801869755
train_images\normal\103904.jpg,-0.4503258694948567
train_images\dead_heart\107024.jpg,0.10772159456359487
train_images\downy_mildew\100714.jpg,-1.0083733335533083
train_images\bacterial_leaf_blight\110204.jpg,-1.9012492760468307
train_images\normal\106221.jpg,-0.4503258694948567
train_images\bacterial_leaf_blight\105794.jpg,-1.56642079761176
train_images\normal\109355.jpg,-0.4503258694948567
train_images\brown_spot\110020.jpg,0.6657690586220464
train_images\blast\103284.jpg,0.6657690586220464
train_images\hispa\102811.jpg,0.4425500729986658
train_images\hispa\104910.jpg,0.10772159456359487
train_images\normal\104462.jpg,-0.4503258694948567
train_images\hispa\106960.jpg,0.10772159456359487
train_images\normal\107041.jpg,-0.4503258694948567
train_images\blast\100138.jpg,0.6657690586220464
train_images\normal\109288.jpg,-0.4503258694948567
train_images\blast\103936.jpg,-1.9012492760468307
train_images\tungro\106704.jpg,-0.4503258694948567
train_images\hispa\102517.jpg,-1.56642079761176
train_images\blast\107787.jpg,0.6657690586220464
train_images\tungro\100011.jpg,0.6657690586220464
train_images\normal\110349.jpg,0.3309405801869755
train_images\downy_mildew\107952.jpg,-1.56642079761176
train_images\blast\101751.jpg,1.223816522680498
train_images\bacterial_leaf_blight\100541.jpg,-1.56642079761176
train_images\bacterial_leaf_streak\101001.jpg,0.6657690586220464
train_images\downy_mildew\108286.jpg,-0.4503258694948567
train_images\dead_heart\103597.jpg,0.10772159456359487
train_images\dead_heart\101266.jpg,1.0005975370571174
train_images\dead_heart\108986.jpg,0.6657690586220464
train_images\normal\105987.jpg,-0.4503258694948567
train_images\normal\101464.jpg,-1.56642079761176
train_images\tungro\101449.jpg,-0.4503258694948567
train_images\tungro\108542.jpg,-0.7851543479299277
train_images\bacterial_leaf_blight\101004.jpg,-0.4503258694948567
train_images\bacterial_leaf_blight\105046.jpg,-1.9012492760468307
train_images\dead_heart\100106.jpg,0.6657690586220464
train_images\blast\101988.jpg,0.6657690586220464
train_images\hispa\102751.jpg,0.10772159456359487
train_images\tungro\106985.jpg,-2.1244682616702115
train_images\dead_heart\102184.jpg,0.6657690586220464
train_images\bacterial_leaf_blight\106232.jpg,0.4425500729986658
train_images\brown_spot\105402.jpg,0.21933108737528517
train_images\bacterial_leaf_streak\108321.jpg,-1.56642079761176
train_images\bacterial_leaf_blight\101780.jpg,-1.56642079761176
train_images\tungro\105292.jpg,-0.4503258694948567
train_images\tungro\108052.jpg,-0.4503258694948567
train_images\tungro\100435.jpg,-2.1244682616702115
train_images\blast\102813.jpg,0.6657690586220464
train_images\hispa\104117.jpg,-1.56642079761176
train_images\bacterial_leaf_blight\102420.jpg,0.10772159456359487
train_images\hispa\110367.jpg,-1.56642079761176
train_images\brown_spot\104632.jpg,-1.56642079761176
train_images\blast\103784.jpg,-2.1244682616702115
train_images\blast\107262.jpg,-1.56642079761176
train_images\hispa\104242.jpg,0.4425500729986658
train_images\tungro\107299.jpg,0.3309405801869755
train_images\brown_spot\105296.jpg,0.6657690586220464
train_images\hispa\102524.jpg,0.10772159456359487
train_images\hispa\109966.jpg,0.10772159456359487
train_images\hispa\101717.jpg,-0.4503258694948567
train_images\blast\101042.jpg,-1.56642079761176
train_images\blast\106083.jpg,0.6657690586220464
train_images\normal\101410.jpg,0.6657690586220464
train_images\brown_spot\100683.jpg,1.223816522680498
train_images\normal\104409.jpg,-0.4503258694948567
train_images\downy_mildew\106281.jpg,0.4425500729986658
train_images\blast\103449.jpg,-1.9012492760468307
train_images\downy_mildew\101370.jpg,0.6657690586220464
train_images\blast\100430.jpg,-2.1244682616702115
train_images\dead_heart\106228.jpg,1.223816522680498
train_images\tungro\106091.jpg,0.6657690586220464
train_images\bacterial_panicle_blight\102548.jpg,0.3309405801869755
train_images\normal\101848.jpg,-0.4503258694948567
train_images\blast\104477.jpg,1.223816522680498
train_images\dead_heart\104608.jpg,1.7818639867389496
train_images\tungro\106389.jpg,-2.1244682616702115
train_images\dead_heart\103377.jpg,0.6657690586220464
train_images\normal\108981.jpg,0.6657690586220464
train_images\blast\106607.jpg,-1.56642079761176
train_images\normal\101856.jpg,-0.4503258694948567
train_images\hispa\103813.jpg,-0.7851543479299277
train_images\downy_mildew\108689.jpg,-2.1244682616702115
train_images\blast\100295.jpg,0.4425500729986658
train_images\blast\108175.jpg,1.223816522680498
train_images\dead_heart\110301.jpg,0.6657690586220464
train_images\brown_spot\109763.jpg,0.6657690586220464
train_images\bacterial_panicle_blight\107432.jpg,0.6657690586220464
train_images\normal\108351.jpg,0.6657690586220464
train_images\hispa\100618.jpg,0.10772159456359487
train_images\tungro\110052.jpg,-0.4503258694948567
train_images\hispa\105346.jpg,0.6657690586220464
train_images\dead_heart\104956.jpg,0.3309405801869755
train_images\normal\109499.jpg,0.6657690586220464
train_images\blast\104035.jpg,0.6657690586220464
train_images\downy_mildew\103188.jpg,0.4425500729986658
train_images\brown_spot\105170.jpg,0.21933108737528517
train_images\tungro\107943.jpg,-0.4503258694948567
train_images\dead_heart\102631.jpg,-1.56642079761176
train_images\hispa\101502.jpg,0.10772159456359487
train_images\blast\109664.jpg,0.6657690586220464
train_images\normal\102440.jpg,-0.7851543479299277
train_images\normal\110048.jpg,-0.4503258694948567
train_images\brown_spot\103193.jpg,0.6657690586220464
train_images\brown_spot\105916.jpg,0.6657690586220464
train_images\dead_heart\103454.jpg,0.10772159456359487
train_images\bacterial_leaf_streak\103217.jpg,0.6657690586220464
train_images\dead_heart\109203.jpg,1.223816522680498
train_images\dead_heart\101582.jpg,0.8889880442454271
train_images\hispa\108640.jpg,0.6657690586220464
train_images\hispa\108142.jpg,0.6657690586220464
train_images\bacterial_leaf_blight\108522.jpg,0.8889880442454271
train_images\dead_heart\102673.jpg,0.6657690586220464
train_images\tungro\105472.jpg,0.3309405801869755
train_images\tungro\103259.jpg,-2.1244682616702115
train_images\tungro\100931.jpg,0.6657690586220464
train_images\tungro\108648.jpg,0.6657690586220464
train_images\hispa\107959.jpg,0.4425500729986658
train_images\hispa\107004.jpg,-1.56642079761176
train_images\normal\107926.jpg,-0.4503258694948567
train_images\normal\100732.jpg,0.6657690586220464
train_images\dead_heart\106804.jpg,0.10772159456359487
train_images\brown_spot\102030.jpg,0.6657690586220464
train_images\normal\109811.jpg,-0.4503258694948567
train_images\downy_mildew\101907.jpg,-0.4503258694948567
train_images\bacterial_leaf_streak\108477.jpg,0.6657690586220464
train_images\brown_spot\106582.jpg,-1.0083733335533083
train_images\brown_spot\108140.jpg,0.8889880442454271
train_images\dead_heart\102028.jpg,0.6657690586220464
train_images\bacterial_leaf_streak\104389.jpg,0.6657690586220464
train_images\bacterial_leaf_streak\110061.jpg,-1.56642079761176
train_images\brown_spot\101484.jpg,0.6657690586220464
train_images\dead_heart\107083.jpg,1.223816522680498
train_images\normal\105084.jpg,-0.4503258694948567
train_images\bacterial_leaf_blight\106142.jpg,0.6657690586220464
train_images\downy_mildew\108213.jpg,-1.0083733335533083
train_images\dead_heart\102328.jpg,0.6657690586220464
train_images\normal\108190.jpg,0.3309405801869755
train_images\downy_mildew\102433.jpg,0.21933108737528517
train_images\blast\102198.jpg,1.223816522680498
train_images\tungro\100102.jpg,-2.1244682616702115
train_images\normal\108973.jpg,-0.7851543479299277
train_images\downy_mildew\104706.jpg,-1.56642079761176
train_images\dead_heart\109550.jpg,0.3309405801869755
train_images\bacterial_panicle_blight\100414.jpg,0.6657690586220464
train_images\blast\106928.jpg,-1.0083733335533083
train_images\brown_spot\108865.jpg,0.8889880442454271
train_images\bacterial_panicle_blight\107358.jpg,1.7818639867389496
train_images\brown_spot\109254.jpg,0.6657690586220464
train_images\brown_spot\101859.jpg,-1.0083733335533083
train_images\hispa\101991.jpg,-1.56642079761176
train_images\normal\109442.jpg,-0.4503258694948567
train_images\normal\105534.jpg,0.6657690586220464
train_images\brown_spot\104247.jpg,0.6657690586220464
train_images\dead_heart\107484.jpg,0.6657690586220464
train_images\hispa\100685.jpg,0.6657690586220464
train_images\normal\109622.jpg,0.6657690586220464
train_images\bacterial_panicle_blight\100254.jpg,1.0005975370571174
train_images\bacterial_leaf_blight\107021.jpg,0.6657690586220464
train_images\dead_heart\108686.jpg,0.6657690586220464
train_images\normal\105461.jpg,-0.4503258694948567
train_images\brown_spot\100191.jpg,0.8889880442454271
train_images\tungro\100458.jpg,0.6657690586220464
train_images\dead_heart\103405.jpg,0.6657690586220464
train_images\hispa\101559.jpg,-0.7851543479299277
train_images\blast\105333.jpg,-1.9012492760468307
train_images\blast\105370.jpg,1.223816522680498
train_images\normal\103531.jpg,-0.4503258694948567
train_images\dead_heart\102735.jpg,1.7818639867389496
train_images\normal\102522.jpg,0.6657690586220464
train_images\dead_heart\110005.jpg,0.6657690586220464
train_images\dead_heart\105088.jpg,0.6657690586220464
train_images\normal\109483.jpg,0.6657690586220464
train_images\downy_mildew\104370.jpg,-1.56642079761176
train_images\brown_spot\109618.jpg,0.6657690586220464
train_images\brown_spot\104129.jpg,0.6657690586220464
train_images\blast\101305.jpg,1.223816522680498
train_images\bacterial_leaf_blight\110022.jpg,-0.4503258694948567
train_images\blast\102180.jpg,1.223816522680498
train_images\normal\108614.jpg,-1.56642079761176
train_images\normal\100325.jpg,0.6657690586220464
train_images\normal\102688.jpg,0.6657690586220464
train_images\dead_heart\100529.jpg,0.8889880442454271
